# sample; mag1 in nT; mag2 in nT; grad in nT
7431328;43670.55013241598499;43686.64056869402702;-16.09043627805200
7431329;43670.45306304381666;43687.90226911638456;-17.44920607256223
7431330;43667.76950029795262;43683.82459156715049;-16.05509126919301
7431331;43667.82751754872879;43685.27511828127172;-17.44760073253873
7431332;43669.29079939806979;43685.36364181024692;-16.07284241217340
7431333;43670.70105933096784;43688.15588242933154;-17.45482309836590
7431334;43673.08643844384642;43689.16294885415846;-16.07651041029985
7431335;43676.27544124284759;43693.75549389039224;-17.48005264754075
7431336;43678.69315236438706;43694.78863228904811;-16.09547992465615
7431337;43677.11900252272608;43694.62812301088707;-17.50912048815936
7431338;43673.35371618133649;43689.43275000446010;-16.07903382312437
7431339;43671.56027481186175;43689.04477543604298;-17.48450062417936
7431340;43676.25148772216926;43692.24431838252349;-15.99283066035242
7431341;43674.49213890454121;43691.94541410512466;-17.45327520058146
7431342;43674.08896174675465;43690.16489108037058;-16.07592933361564
7431343;43671.75907685928541;43689.13414768439543;-17.37507082510830
7431344;43670.75097653181001;43686.77871638280340;-16.02773985099394
7431345;43666.06131354177342;43683.49151916128903;-17.43020561952265
7431346;43665.10889066173695;43681.16537605718622;-16.05648539545364
7431347;43665.40430574598577;43682.85880710692436;-17.45450136094028
7431348;43670.42849632972502;43686.51709626879165;-16.08859993906366
7431349;43670.55527944572532;43688.00957966959686;-17.45430022387456
7431350;43667.83849073499732;43683.89987422616832;-16.06138349116490
7431351;43667.87312395350455;43685.32716446348059;-17.45404050997950
7431352;43669.24603070838202;43685.31917491692002;-16.07314420854439
7431353;43670.66988122920884;43688.12640384096449;-17.45652261175422
7431354;43673.23586693042307;43689.30905809330579;-16.07319116287572
7431355;43676.57645964583935;43694.07611447652016;-17.49965483067977
7431356;43678.88680791076331;43694.98633381613035;-16.09952590536568
7431357;43677.22526385026140;43694.72268225677544;-17.49741840650852
7431358;43673.68328485695383;43689.74993293871375;-16.06664808176059
7431359;43671.80184179246862;43689.28689509326068;-17.48505330080055
7431360;43675.82484608665254;43691.90686612552963;-16.08202003888433
7431361;43674.70540072119184;43692.18055794354586;-17.47515722235666
7431362;43674.46018068012927;43690.54053563508205;-16.08035495495188
7431363;43671.72571577817871;43689.17505826050183;-17.44934248232382
7431364;43670.81184289348312;43686.89109374924737;-16.07925085576102
7431365;43666.57537215563934;43684.01639330050966;-17.44102114487593
7431366;43665.53216177190916;43681.57082165959582;-16.03865988768911
7431367;43665.85919112255942;43683.28834172782808;-17.42915060527290
7431368;43670.23316344781779;43686.33275840699207;-16.09959495916687
7431369;43670.39889502382721;43687.83848874202522;-17.43959371820072
7431370;43667.71958521318447;43683.77529897246859;-16.05571375928215
7431371;43667.63549301603052;43685.08674030848488;-17.45124729245248
7431372;43668.84865416346292;43684.92647461659362;-16.07782045312264
7431373;43670.02959961621673;43687.48311724342784;-17.45351762721694
7431374;43672.65467910699954;43688.73629053112381;-16.08161142412313
7431375;43675.93580441545782;43693.43030326950975;-17.49449885404848
7431376;43679.18425677310734;43695.23095536280016;-16.04669858969482
7431377;43677.26738960889634;43694.76552332918072;-17.49813372028953
7431378;43674.00268410168792;43690.06267863169342;-16.05999453001372
7431379;43672.08687267519417;43689.54329596490425;-17.45642328970975
7431380;43676.80249597389047;43692.83307328604133;-16.03057731215406
7431381;43675.28265796299092;43692.73225819270010;-17.44960022971216
7431382;43674.89018026816484;43690.95631358998799;-16.06613332181749
7431383;43671.99280529017415;43689.46100259028026;-17.46819730010161
7431384;43670.94959332572034;43687.03485768690734;-16.08526436119008
7431385;43666.75420271429175;43684.18766571504966;-17.43346300076076
7431386;43665.72077349643223;43681.76531176076242;-16.04453826432802
7431387;43666.09064228351053;43683.52432146144565;-17.43367917793305
7431388;43670.73442462618550;43686.81342014619440;-16.07899552000483
7431389;43671.18163125433057;43688.63832054306113;-17.45668928873669
7431390;43668.16040029695432;43684.20483886457077;-16.04443856761253
7431391;43668.09952668171900;43685.55944534177252;-17.45991866004464
7431392;43669.39385143130494;43685.48105578660761;-16.08720435529960
7431393;43670.64294680128660;43688.13512069385615;-17.49217389257221
7431394;43673.25119060540601;43689.32976609138132;-16.07857548596903
7431395;43676.36132646826445;43693.86903796588740;-17.50771149762865
7431396;43678.85186720547790;43694.95695094572875;-16.10508374025678
7431397;43677.21446524799831;43694.74370649290358;-17.52924124490410
7431398;43673.93934469906526;43690.02213765677880;-16.08279295770811
7431399;43671.85263227747055;43689.32547359730233;-17.47284131983415
7431400;43676.08800161523686;43692.18463536555646;-16.09663375031507
7431401;43674.87289987357508;43692.35456858378166;-17.48166871020622
7431402;43674.40899413044099;43690.48992813288351;-16.08093400244361
7431403;43671.51430173492554;43688.97046822576522;-17.45616649084282
7431404;43670.29476928683289;43686.35397951561754;-16.05921022879481
7431405;43666.17622833779751;43683.58979222445487;-17.41356388666203
7431406;43665.89873021750827;43681.89180575138016;-15.99307553386784
7431407;43665.91335267169779;43683.32184723835235;-17.40849456665732
7431408;43670.31116810125968;43686.36469572084025;-16.05352761958230
7431409;43670.95439168778103;43688.38171453256655;-17.42732284478534
7431410;43668.36770458865794;43684.37356894333061;-16.00586435466822
7431411;43668.53826652655698;43685.92252276654472;-17.38425623998381
7431412;43669.29939989790728;43685.37639583105192;-16.07699593313550
7431413;43670.39349994048098;43687.83044047830481;-17.43694053782832
7431414;43672.95291973754502;43689.01390478216490;-16.06098504462260
7431415;43676.10959146364621;43693.58313520588854;-17.47354374224575
7431416;43678.60236739231914;43694.70233136264869;-16.09996397033642
7431417;43676.78513471197948;43694.29339852338308;-17.50826381140240
7431418;43673.61453650866315;43689.71481945032428;-16.10028294165523
7431419;43671.26017092337133;43688.76348013194365;-17.50330920857113
7431420;43675.50891458280967;43691.58653656714159;-16.07762198433630
7431421;43674.43884507747862;43691.91258862369432;-17.47374354621889
7431422;43674.09157332427276;43690.19042580529640;-16.09885248102210
7431423;43671.44532816905848;43688.89227775589097;-17.44694958682688
7431424;43670.20439218193496;43686.25836500970036;-16.05397282776712
7431425;43666.13695340786217;43683.59318680811703;-17.45623340025770
7431426;43665.13450930295949;43681.19450138392858;-16.05999208096695
7431427;43665.63979193892010;43683.06476873338397;-17.42497679446504
7431428;43670.21523152205191;43686.29258678903716;-16.07735526698550
7431429;43671.06683520606020;43688.50573375935346;-17.43889855329092
7431430;43667.87124183106789;43683.94243241530057;-16.07119058423990
7431431;43667.66080317814340;43685.11632148217905;-17.45551830403199
7431432;43668.90260617665626;43684.97606124893355;-16.07345507227963
7431433;43669.89216029008821;43687.35064033733215;-17.45848004724595
7431434;43672.73128249683941;43688.79768115090701;-16.06639865407157
7431435;43675.81944637979905;43693.30289030919084;-17.48344392939814
7431436;43678.35293061933044;43694.42925697901956;-16.07632635968127
7431437;43676.63315072466503;43694.13732354683452;-17.50417282217447
7431438;43674.13100020655111;43690.18383334681857;-16.05283314027371
7431439;43671.87611667723104;43689.31269032381533;-17.43657364658484
7431440;43675.83363701296912;43691.89536352978030;-16.06172651680944
7431441;43674.77365096103313;43692.23176220408641;-17.45811124304896
7431442;43674.39792894144193;43690.50130008761334;-16.10337114617077
7431443;43672.33984463613160;43689.74405152368126;-17.40420688755945
7431444;43671.16245561199321;43687.19649409819976;-16.03403848620179
7431445;43666.56123883443070;43683.97036988866603;-17.40913105423153
7431446;43665.52061799603689;43681.54575357372232;-16.02513557768055
7431447;43665.66133877199900;43683.09712051957467;-17.43578174757453
7431448;43669.85960433866421;43685.94065638945176;-16.08105205079593
7431449;43670.86426666220359;43688.32440657956613;-17.46013991736675
7431450;43667.85100718821923;43683.89948631492734;-16.04847912670419
7431451;43667.78893307907128;43685.21834260653122;-17.42940952746502
7431452;43668.95322072630370;43685.03099006885168;-16.07776934254292
7431453;43669.97245910496713;43687.45378890774009;-17.48132980277106
7431454;43672.97739439258294;43689.06843073499476;-16.09103634242431
7431455;43675.86287056067522;43693.35076738927455;-17.48789682859843
7431456;43678.55640120503813;43694.64130999114423;-16.08490878610920
7431457;43676.85118826400139;43694.35067395404621;-17.49948569003710
7431458;43674.41249037701346;43690.49958472297294;-16.08709434595169
7431459;43671.66912739187683;43689.15767041897925;-17.48854302710482
7431460;43676.15249530694564;43692.23871717804286;-16.08622187109412
7431461;43675.13347053903271;43692.60845877269458;-17.47498823366845
7431462;43675.04341125793144;43691.11848299757548;-16.07507173964328
7431463;43672.38441625126870;43689.83869650400447;-17.45428025273842
7431464;43670.96374544957507;43687.02886768867029;-16.06512223909601
7431465;43666.94278009326808;43684.37787120774010;-17.43509111446882
7431466;43665.85333117951086;43681.88752399770601;-16.03419281820319
7431467;43666.12671795305505;43683.56050638238230;-17.43378842932728
7431468;43670.36668807230308;43686.43170263565844;-16.06501456336606
7431469;43671.69347614348226;43689.13745731252129;-17.44398116903469
7431470;43668.31380569784960;43684.38252484385885;-16.06871914602289
7431471;43668.79656432448246;43686.19105310026498;-17.39448877578906
7431472;43669.82250413141446;43685.84682152190362;-16.02431739048825
7431473;43670.50065534002351;43687.96684476433438;-17.46618942431641
7431474;43673.48697075097880;43689.53841650299728;-16.05144575201834
7431475;43676.95104102384357;43694.36957488331973;-17.41853385947418
7431476;43678.99882460933441;43695.08478319199639;-16.08595858266777
7431477;43677.11695008603419;43694.60842495442193;-17.49147486838562
7431478;43674.54921921478672;43690.63407432720851;-16.08485511241876
7431479;43671.59736165251525;43689.10024844744476;-17.50288679494221
7431480;43676.07564784565329;43692.15893045953999;-16.08328261388426
7431481;43674.95820882813132;43692.42796469332097;-17.46975586519340
7431482;43674.65432086130750;43690.74695166662423;-16.09263080530980
7431483;43671.96647339240008;43689.44844633637695;-17.48197294397596
7431484;43670.42337256512110;43686.49506255419692;-16.07168998907851
7431485;43666.46388390150241;43683.89611925023928;-17.43223534873761
7431486;43665.15461788427638;43681.20643946900964;-16.05182158473379
7431487;43665.63224135964992;43683.08269429652137;-17.45045293686225
7431488;43669.64170150217251;43685.72361805996479;-16.08191655778498
7431489;43671.14725228824682;43688.59346629396168;-17.44621400570568
7431490;43667.97908120831562;43684.03817743936816;-16.05909623106027
7431491;43667.86311347992159;43685.32145144339302;-17.45833796347657
7431492;43669.15399852456176;43685.22693153240834;-16.07293300784822
7431493;43670.02935429995705;43687.50307872749545;-17.47372442753892
7431494;43672.87514006507263;43688.95029489637818;-16.07515483131071
7431495;43675.70447157423041;43693.19430404534069;-17.48983247111239
7431496;43678.21716835761617;43694.30612983946776;-16.08896148184259
7431497;43676.47093732639769;43693.98224859374750;-17.51131126734749
7431498;43674.10249116492923;43690.19617659453070;-16.09368542959995
7431499;43671.13642874386278;43688.63029320725036;-17.49386446338563
7431500;43675.77986171215161;43691.86904572066851;-16.08918400851360
7431501;43674.77392188944214;43692.24135038896202;-17.46742849951860
7431502;43674.46477254735510;43690.55062712918880;-16.08585458183062
7431503;43672.67076290080149;43690.07141499472345;-17.40065209392846
7431504;43670.72329132653977;43686.75895387285709;-16.03566254631346
7431505;43666.63662625360303;43684.03398147929693;-17.39735522569068
7431506;43665.50091387046996;43681.53645828131266;-16.03554441083599
7431507;43666.07892155922309;43683.47792197499803;-17.39900041577834
7431508;43670.35016900666960;43686.35282034108968;-16.00265133442291
7431509;43671.42479599628859;43688.84498746460304;-17.42019146831220
7431510;43667.92752239989204;43683.98463509976864;-16.05711269988219
7431511;43667.74947490110935;43685.21387453618081;-17.46439963507300
7431512;43668.99503499297862;43685.08322283231973;-16.08818783934629
7431513;43669.76916115811764;43687.22758174267074;-17.45842058454738
7431514;43672.81599320293753;43688.89539030437300;-16.07939710143058
7431515;43675.79132622860197;43693.29081962104829;-17.49949339245374
7431516;43678.48424358029297;43694.58127464847348;-16.09703106817842
7431517;43676.74271875811246;43694.23942932423233;-17.49671056611616
7431518;43674.25292924812675;43690.32122415891354;-16.06829491078707
7431519;43671.03365667127218;43688.52790652502881;-17.49424985375675
7431520;43675.62954977175832;43691.71707214081107;-16.08752236904850
7431521;43674.64935479219275;43692.13532495515392;-17.48597016296287
7431522;43674.51669589897210;43690.57749517325283;-16.06079927428367
7431523;43672.07615215233091;43689.54971292662231;-17.47356077429022
7431524;43670.32543450247613;43686.38221113204054;-16.05677662955956
7431525;43666.40029594713997;43683.82619899370911;-17.42590304657282
7431526;43665.15337045726483;43681.20839644977968;-16.05502599252000
7431527;43665.62038801275776;43683.05126971314166;-17.43088170037670
7431528;43669.34936209043371;43685.44042197192175;-16.09105988148282
7431529;43670.93054423010472;43688.38396355935402;-17.45341932924685
7431530;43667.63531482700637;43683.70123111291468;-16.06591628590794
