# sample; mag1 in nT; mag2 in nT; grad in nT
8938682;43695.66141656798573;43700.87253190544288;-5.21111533746320
8938683;43695.65039145490300;43702.22441737513873;-6.57402592023514
8938684;43691.96698859234311;43697.17266573715460;-5.20567714480753
8938685;43688.02191497906460;43694.58164246051456;-6.55972748145011
8938686;43682.31248513049650;43687.48636835690559;-5.17388322640442
8938687;43677.87589495728753;43684.44227581087034;-6.56638085358772
8938688;43675.75635198747477;43680.90164028266008;-5.14528829518799
8938689;43675.67359280667733;43682.21707753139344;-6.54348472471399
8938690;43671.64887249970343;43676.79479497081775;-5.14592247111136
8938691;43068.19994717520603;43002.00567084534123;66.19427632986350
8938692;nan;nan;nan
8938693;nan;nan;nan
8938694;nan;nan;nan
8938695;nan;nan;nan
8938696;nan;nan;nan
8938697;nan;nan;nan
8938698;nan;nan;nan
8938699;nan;nan;nan
8938700;nan;nan;nan
8938701;43692.03617441250390;43698.76928612870688;-6.73311171620705
8938702;43696.20786791513092;43701.46086243489844;-5.25299451977546
8938703;43696.90457972601143;43703.45749719654123;-6.55291747052414
8938704;43692.74052346828830;43697.92778042945429;-5.18725696116954
8938705;43688.56597774217516;43695.13053773596766;-6.56455999379295
8938706;43682.74739431175112;43687.91399724184157;-5.16660293008661
8938707;43678.68853035173379;43685.19980352002312;-6.51127316829708
8938708;43675.90809892635298;43681.04217253199749;-5.13407360564677
8938709;43675.73096385068493;43682.27377099815931;-6.54280714746599
8938710;43671.55522433405713;43676.71329755607439;-5.15807322201925
8938711;43665.99656871502521;43672.54915459941549;-6.55258588439016
8938712;43663.12658758584439;43668.29758198075433;-5.17099439490396
8938713;43661.59365181748581;43668.14415851930244;-6.55050670181749
8938714;43666.78677453844284;43671.97169434678653;-5.18491980834606
8938715;43669.46243910404883;43676.01166713765997;-6.54922803360649
8938716;43676.79245919009554;43681.96661928763933;-5.17416009754529
8938717;43680.16748622055457;43686.72306982897135;-6.55558360841700
8938718;43684.36936006128235;43689.52976529329317;-5.16040523201204
8938719;43682.89680270874669;43689.48829014351941;-6.59148743477777
8938720;43688.55907580960047;43693.76217593704496;-5.20310012743786
8938721;43112.30857732735603;43025.34749116087187;86.96108616647838
8938722;nan;nan;nan
8938723;nan;nan;nan
8938724;nan;nan;nan
8938725;nan;nan;nan
8938726;nan;nan;nan
8938727;nan;nan;nan
8938728;nan;nan;nan
8938729;nan;nan;nan
8938730;nan;nan;nan
8938731;43667.03101035906730;43673.76914904164732;-6.73813868257969
8938732;43664.27776494938007;43669.49929224895459;-5.22152729957571
8938733;43662.71294339722954;43669.28481280483538;-6.57186940760940
8938734;43667.96376570031862;43673.13252719480806;-5.16876149448425
8938735;43671.11915924704226;43677.62415524516837;-6.50499599813345
8938736;43677.90606401327386;43683.07449194937362;-5.16842793609714
8938737;43680.81744225045986;43687.39087264779664;-6.57343039734177
8938738;43684.97004806240147;43690.15533293499902;-5.18528487259533
8938739;43683.37942202899285;43689.92615077953087;-6.54672875054278
8938740;43689.41562132207036;43694.55732025105681;-5.14169892898685
8938741;43692.60070992975670;43699.17162641464529;-6.57091648488959
8938742;43696.74384037226264;43701.94463988253847;-5.20079951027676
8938743;43696.47145878387528;43703.04732331307605;-6.57586452918971
8938744;43692.44510593602899;43697.62327066335274;-5.17816472732845
8938745;43688.19875260640401;43694.76955609171273;-6.57080348530869
8938746;43682.59895757667255;43687.77904333504557;-5.18008575836302
8938747;43678.03530693106586;43684.61191912081267;-6.57661218974319
8938748;43675.78202497029997;43680.94156241268502;-5.15953744238786
8938749;43676.01144540552923;43682.55445936012256;-6.54301395459406
8938750;43671.79783278932155;43676.94738726893411;-5.14955447961092
8938751;43069.67450244169595;43002.25382436061045;67.42067808109049
8938752;nan;nan;nan
8938753;nan;nan;nan
8938754;nan;nan;nan
8938755;nan;nan;nan
8938756;nan;nan;nan
8938757;nan;nan;nan
8938758;nan;nan;nan
8938759;nan;nan;nan
8938760;nan;nan;nan
8938761;43691.79966846705065;43698.52352265259833;-6.72385418554617
8938762;43695.89175181772589;43701.12900421084487;-5.23725239311919
8938763;43695.71261898916418;43702.31906097558385;-6.60644198642592
8938764;43691.89583390346525;43697.12698953905783;-5.23115563558903
8938765;43687.85236363873992;43694.43257024784543;-6.58020660910257
8938766;43682.27929910513194;43687.46608859131811;-5.18678948618402
8938767;43678.09333958335628;43684.65279829960491;-6.55945871624935
8938768;43676.07404048449825;43681.19149097080663;-5.11745048631274
8938769;43675.93748429246625;43682.48397733098682;-6.54649303852611
8938770;43671.51401834877470;43676.63955743124097;-5.12553908246741
8938771;43666.66754766480153;43673.20399278466357;-6.53644511985006
8938772;43663.97624499428639;43669.10051448070590;-5.12426948641269
8938773;43662.99343713782582;43669.47569869353902;-6.48226155571698
8938774;43668.40112239476730;43673.50135649689037;-5.10023410211302
8938775;43670.21775816636364;43676.76739127017936;-6.54963310382284
8938776;43677.36257974203181;43682.53159495717409;-5.16901521513636
8938777;43680.21801743288233;43686.79278731098748;-6.57476987809586
8938778;43684.07848911029578;43689.26198199760256;-5.18349288730504
8938779;43682.44766906691802;43689.00110748567386;-6.55343841875891
8938780;43688.27354831586126;43693.46316977345850;-5.18962145759196
8938781;43084.90289858003234;43024.60521506154328;60.29768351847802
8938782;nan;nan;nan
8938783;nan;nan;nan
8938784;nan;nan;nan
8938785;nan;nan;nan
8938786;nan;nan;nan
8938787;nan;nan;nan
8938788;nan;nan;nan
8938789;nan;nan;nan
8938790;nan;nan;nan
8938791;43666.68189143686322;43673.44355178450496;-6.76166034763935
8938792;43663.81042914291902;43669.04510152790317;-5.23467238498420
8938793;43662.28189873329393;43668.87366742989252;-6.59176869659513
8938794;43667.82430928319809;43673.00479644539155;-5.18048716219359
8938795;43670.44739477205439;43677.03832114183751;-6.59092636978717
8938796;43677.59572391422989;43682.78510912917409;-5.18938521494683
8938797;43680.44504927545495;43687.00710331871232;-6.56205404326355
8938798;43684.70291192957666;43689.86149359471165;-5.15858166513546
8938799;43683.60381969166338;43690.13042812923959;-6.52660843757980
8938800;43689.18759342630801;43694.38129727957858;-5.19370385326403
8938801;43692.61464977489231;43699.19156177675904;-6.57691200187322
8938802;43697.03071846997773;43702.21379550630809;-5.18307703633823
8938803;43696.95883330857032;43703.50992136811692;-6.55108805954867
8938804;43692.85524089069804;43698.03699655796663;-5.18175566726890
8938805;43689.30889867268706;43695.80506347576011;-6.49616480307834
8938806;43683.26291102489631;43688.38676140068128;-5.12385037578948
8938807;43678.34264007689490;43684.87134020100348;-6.52870012411111
8938808;43675.74006830569851;43680.89157645373052;-5.15150814803695
8938809;43676.11725009082875;43682.65830380418629;-6.54105371336124
8938810;43671.31676406081533;43676.46949795483670;-5.15273389402267
8938811;43069.65770206949674;43001.77275489966996;67.88494716982119
8938812;nan;nan;nan
8938813;nan;nan;nan
8938814;nan;nan;nan
8938815;nan;nan;nan
8938816;nan;nan;nan
8938817;nan;nan;nan
8938818;nan;nan;nan
8938819;nan;nan;nan
8938820;nan;nan;nan
8938821;43692.81579184145085;43699.54918679129332;-6.73339494984425
8938822;43697.00382586684282;43702.24160407380987;-5.23777820696653
8938823;43696.86968522921961;43703.45997224417806;-6.59028701496205
8938824;43692.72634137195564;43697.94755843758321;-5.22121706562230
8938825;43688.59996547033370;43695.18025549538288;-6.58029002504574
8938826;43683.03140681595687;43688.21279869312275;-5.18139187716494
8938827;43678.47652311043930;43685.06826039133011;-6.59173728090408
8938828;43676.19090456563572;43681.34767104784260;-5.15676648220318
8938829;43676.60363037294155;43683.17101331027516;-6.56738293733711
8938830;43671.92894799018541;43677.07283565052785;-5.14388766034897
8938831;43667.64525549703831;43674.19028328432614;-6.54502778728729
8938832;43665.29701933534670;43670.37537035967398;-5.07835102433547
8938833;43663.53931425409246;43670.07909567453316;-6.53978142043498
8938834;43669.11896211661951;43674.26017673551542;-5.14121461888560
8938835;43671.93902580569556;43678.48487171204033;-6.54584590634448
8938836;43679.16653411128209;43684.26782685802027;-5.10129274674552
8938837;43681.20385190927482;43687.75499373913044;-6.55114182985378
8938838;43685.26860037542065;43690.43699559337983;-5.16839521795382
8938839;43683.13756713477051;43689.72272065136349;-6.58515351660075
8938840;43689.52407708010287;43694.71341161563032;-5.18933453553170
8938841;43085.91329508039780;43025.28737597929285;60.62591910110340
8938842;nan;nan;nan
8938843;nan;nan;nan
8938844;nan;nan;nan
8938845;nan;nan;nan
8938846;nan;nan;nan
8938847;nan;nan;nan
8938848;nan;nan;nan
8938849;nan;nan;nan
8938850;nan;nan;nan
8938851;43666.61562896864780;43673.38655662978272;-6.77092766113382
8938852;43663.86129689848167;43669.08573148537835;-5.22443458689952
8938853;43662.48628920149349;43669.08727202969021;-6.60098282819496
8938854;43668.14218324051762;43673.34234603301593;-5.20016279249762
8938855;43670.77492284338223;43677.36748144419107;-6.59255860081210
8938856;43677.88201647617825;43683.06588590524916;-5.18386942907269
8938857;43680.42169285067212;43686.99790560978727;-6.57621275912546
8938858;43684.66087140300806;43689.84076425933745;-5.17989285633459
8938859;43682.73704752751655;43689.29948153735313;-6.56243400982658
8938860;43689.16059182095341;43694.33836624349351;-5.17777442253328
8938861;43692.49412721437693;43699.09291208998911;-6.59878487561746
8938862;43696.88508599597844;43702.10224384119647;-5.21715784521849
8938863;43696.98759186426469;43703.54773968419613;-6.56014781993569
8938864;43692.71736725389201;43697.92515762027324;-5.20779036639511
8938865;43689.16400687170244;43695.69138753446168;-6.52738066275948
8938866;43683.54686670491355;43688.69000247742952;-5.14313577251329
8938867;43678.93410331122868;43685.47390143951634;-6.53979812828831
8938868;43676.26595743930375;43681.41183786593319;-5.14588042664057
8938869;43676.87660698730906;43683.39504899428721;-6.51844200697081
8938870;43671.73685025161831;43676.86676052492840;-5.12991027330775
8938871;43069.67734752308024;43003.00951852008438;66.66782900299735
8938872;nan;nan;nan
8938873;nan;nan;nan
8938874;nan;nan;nan
8938875;nan;nan;nan
8938876;nan;nan;nan
8938877;nan;nan;nan
8938878;nan;nan;nan
8938879;nan;nan;nan
8938880;nan;nan;nan
8938881;43692.78824784744938;43699.49874620982882;-6.71049836238334
8938882;43696.98485507671285;43702.22366006760421;-5.23880499088947
8938883;43696.74959034033236;43703.39531473279203;-6.64572439246446
8938884;43692.60405047077074;43697.83574583965674;-5.23169536889475
8938885;43688.33283709619718;43694.92570969482767;-6.59287259862830
8938886;43682.74090865827748;43687.93448306398204;-5.19357440569981
8938887;43678.41704320746794;43684.99209933438397;-6.57505612690904
8938888;43675.77064329535642;43680.94111639446055;-5.17047309910042
8938889;43676.05319181688537;43682.60945494886982;-6.55626313197722
8938890;43671.20070481663424;43676.36674317136931;-5.16603835474452
8938891;43666.78431080859446;43673.32694791441463;-6.54263710580741
8938892;43664.17731683012971;43669.33224068670097;-5.15492385657021
8938893;43662.86339642223902;43669.40817283564684;-6.54477641340637
8938894;43668.66995410255186;43673.82992717417801;-5.15997307163197
8938895;43671.33816797436157;43677.91439980527502;-6.57623183091201
8938896;43678.36626582297322;43683.53742824921937;-5.17116242624095
8938897;43680.78033805282030;43687.34305526378739;-6.56271721096204
8938898;43685.73924205698131;43690.85218505020748;-5.11294299322125
8938899;43683.16154964363523;43689.69553596249170;-6.53398631885698
8938900;43689.43462800047564;43694.60201519046677;-5.16738718998639
8938901;43114.18155134048720;43024.47585698576586;89.70569435472063
8938902;nan;nan;nan
8938903;nan;nan;nan
8938904;nan;nan;nan
8938905;nan;nan;nan
8938906;nan;nan;nan
8938907;nan;nan;nan
8938908;nan;nan;nan
8938909;nan;nan;nan
8938910;nan;nan;nan
8938911;43666.23750350293267;43672.98290556541906;-6.74540206248425
8938912;43663.80492807189876;43669.05794617759966;-5.25301810569482
8938913;43662.73098628978187;43669.31818285655027;-6.58719656677027
8938914;43668.59613454001374;43673.75673528210609;-5.16060074209131
8938915;43671.53596492068027;43678.11256915099511;-6.57660423031565
8938916;43678.45657976003713;43683.62524689315615;-5.16866713311767
8938917;43680.95755644745077;43687.53807061341649;-6.58051416597520
8938918;43685.10662000125740;43690.29396777202783;-5.18734777076329
8938919;43683.17079700121394;43689.74272369882965;-6.57192669761154
8938920;43689.79521237381414;43695.01754874424660;-5.22233637043470
8938921;43692.91469785442314;43699.48727459598013;-6.57257674155282
8938922;43697.22112546233257;43702.43394850104232;-5.21282303870006
8938923;43697.00420806306647;43703.58544513997913;-6.58123707691436
8938924;43692.92984813878866;43698.12072666890890;-5.19087853012169
8938925;43688.50067333901097;43695.06071161249565;-6.56003827348832
8938926;43682.87081099779607;43688.03619900237391;-5.16538800456993
8938927;43678.62109256238909;43685.16770429156168;-6.54661172917528
8938928;43676.55113665071985;43681.64516203198582;-5.09402538125776
8938929;43676.49745834710484;43683.01255952334759;-6.51510117625177
8938930;43671.22771431010187;43676.34631542296847;-5.11860111287007
8938931;43070.10478304052958;43003.17419643103494;66.93058660948650
8938932;nan;nan;nan
8938933;nan;nan;nan
8938934;nan;nan;nan
8938935;nan;nan;nan
8938936;nan;nan;nan
8938937;nan;nan;nan
8938938;nan;nan;nan
8938939;nan;nan;nan
8938940;nan;nan;nan
8938941;43692.89261260466446;43699.61576340511965;-6.72315080045723
8938942;43696.99301704172103;43702.23992839994025;-5.24691135822663
8938943;43696.67869957481162;43703.27288195119763;-6.59418237638198
8938944;43692.50459304193646;43697.71515032726165;-5.21055728532333
8938945;43688.02902063805959;43694.60519962733815;-6.57617898927850
8938946;43682.65831022446946;43687.86975158905989;-5.21144136459279
8938947;43678.40039138785505;43684.96964742954151;-6.56925604167838
8938948;43675.69566080752702;43680.88247977930587;-5.18681897177401
8938949;43676.03676314772747;43682.60585579372128;-6.56909264599985
8938950;43670.74782051589864;43675.91285058458016;-5.16503006868332
8938951;43666.66671993268392;43673.21365813473676;-6.54693820204573
8938952;43664.25179620023846;43669.39427943257033;-5.14248323233430
8938953;43663.23461776146723;43669.79335322606494;-6.55873546458886
8938954;43669.07614124766405;43674.24459740342718;-5.16845615576899
8938955;43671.97009985277691;43678.55759891521302;-6.58749906243234
8938956;43678.88654415261408;43684.08937371789943;-5.20282956527186
8938957;43681.29936652980541;43687.87092777908401;-6.57156124927652
8938958;43685.40579343100399;43690.60305505357974;-5.19726162256867
8938959;43683.53185574020608;43690.12689639670862;-6.59504065650328
8938960;43690.27276669822459;43695.48631241511612;-5.21354571689280
8938961;43086.13880949461600;43025.21166208880459;60.92714740580751
8938962;nan;nan;nan
8938963;nan;nan;nan
8938964;nan;nan;nan
8938965;nan;nan;nan
8938966;nan;nan;nan
8938967;nan;nan;nan
8938968;nan;nan;nan
8938969;nan;nan;nan
8938970;nan;nan;nan
8938971;43666.62916064784076;43673.38116698500380;-6.75200633716210
8938972;43664.26937241312407;43669.48916279482364;-5.21979038169817
8938973;43663.33274433611950;43669.90474299281777;-6.57199865670488
8938974;43669.16763468127465;43674.36545500288048;-5.19782032160157
8938975;43672.03770581613207;43678.62074206988473;-6.58303625376287
8938976;43678.79117313199094;43683.98099284453929;-5.18981971255147
8938977;43680.94547384205362;43687.53757768536889;-6.59210384331842
8938978;43685.01768962624192;43690.22411550780089;-5.20642588156451
8938979;43682.87368253491877;43689.46723633619695;-6.59355380127177
8938980;43689.52225755476684;43694.72082827075064;-5.19857071598048
8938981;43692.14510451944807;43698.72587601911800;-6.58077149965951
8938982;43696.32846464258182;43701.54996214128914;-5.22149749870545
8938983;43695.99166006393352;43702.56079298775876;-6.56913292382006
8938984;43691.77942773429095;43697.00856110986206;-5.22913337557401
8938985;43687.39248669194058;43693.96154187092179;-6.56905517897571
8938986;43682.13599250818515;43687.30384325579507;-5.16785074760875
8938987;43678.10326111214090;43684.67215064400079;-6.56888953186703
8938988;43675.31126104161376;43680.47620701760025;-5.16494597598730
8938989;43675.58859609149658;43682.11850662394863;-6.52991053244543
8938990;43669.98145303488855;43675.13506449266424;-5.15361145778237
8938991;43070.51115231787844;43000.83720776215341;69.67394455572503
8938992;nan;nan;nan
8938993;nan;nan;nan
8938994;nan;nan;nan
8938995;nan;nan;nan
8938996;nan;nan;nan
8938997;nan;nan;nan
8938998;nan;nan;nan
8938999;nan;nan;nan
8939000;nan;nan;nan
8939001;43692.86070037919126;43699.58757495263853;-6.72687457345131
8939002;43697.04092210355884;43702.29092912973283;-5.25000702617249
8939003;43696.49451390967442;43703.09927045437507;-6.60475654469947
8939004;43692.27868367684277;43697.52695949583722;-5.24827581898416
8939005;43687.68930808831647;43694.25468051713688;-6.56537242882536
8939006;43682.60395235614851;43687.79050124625064;-5.18654889011199
8939007;43678.47962324882974;43685.05519338233717;-6.57557013351416
8939008;43675.90860934898956;43681.07785199327918;-5.16924264429227
8939009;43675.68638099350210;43682.25419696595782;-6.56781597244450
8939010;43670.25188904670358;43675.39508876598120;-5.14319971927905
8939011;43666.22923703717242;43672.79193302088970;-6.56269598373305
8939012;43663.73838300552598;43668.89965040144307;-5.16126739591908
8939013;43663.02707698522136;43669.59456511497410;-6.56748812974737
8939014;43669.07550257597177;43674.25195948364853;-5.17645690767711
8939015;43672.48168478588195;43679.06232620931405;-6.58064142343899
8939016;43679.13329328615509;43684.31092667316261;-5.17763338700880
8939017;43681.20182571539044;43687.74338309325685;-6.54155737787439
8939018;43685.24760796704504;43690.42810703138821;-5.18049906434173
8939019;43683.36260106095142;43689.92883508725208;-6.56623402630643
8939020;43690.34719351399690;43695.54602440977760;-5.19883089578275
8939021;43087.25749331121915;43024.96849182114966;62.28900149006385
8939022;nan;nan;nan
8939023;nan;nan;nan
8939024;nan;nan;nan
8939025;nan;nan;nan
8939026;nan;nan;nan
8939027;nan;nan;nan
8939028;nan;nan;nan
8939029;nan;nan;nan
8939030;nan;nan;nan
8939031;43666.78034554224723;43673.51352562462125;-6.73318008237238
8939032;43664.41663562609028;43669.60763455424603;-5.19099892815763
8939033;43663.80810966064018;43670.38135681767017;-6.57324715702696
8939034;43669.84472422130057;43675.01521818192123;-5.17049396062383
8939035;43673.85411885786016;43680.35885356307699;-6.50473470521765
8939036;43679.85418561047845;43685.02304990108678;-5.16886429061102
8939037;43681.91163439634693;43688.47348346971557;-6.56184907336783
8939038;43685.72247720532323;43690.91502662158746;-5.19254941626732
8939039;43683.91845018902677;43690.48713251777372;-6.56868232874387
8939040;43690.95199625998066;43696.15273329568299;-5.20073703570013
8939041;43693.30754003220500;43699.89450464283436;-6.58696461063769
8939042;43697.66494541180145;43702.88022420019843;-5.21527878840209
8939043;43696.96445479209797;43703.55770748287614;-6.59325269079124
8939044;43692.82950994071871;43698.03715156978433;-5.20764162906658
8939045;43688.05002897717350;43694.61000298457657;-6.55997400740742
8939046;43682.96938023853727;43688.15748310391791;-5.18810286538365
8939047;43679.09188575036387;43685.67100440737704;-6.57911865700684
8939048;43676.45824359923427;43681.65801953979098;-5.19977594056257
8939049;43676.39359744190733;43682.95350158128713;-6.55990413936616
8939050;43670.63769909532130;43675.79591035845078;-5.15821126312762
8939051;43070.12474899777590;43002.08997742658539;68.03477157119431
8939052;nan;nan;nan
8939053;nan;nan;nan
8939054;nan;nan;nan
8939055;nan;nan;nan
8939056;nan;nan;nan
8939057;nan;nan;nan
8939058;nan;nan;nan
8939059;nan;nan;nan
8939060;nan;nan;nan
8939061;43693.92034193497966;43700.57177756752208;-6.65143563254196
8939062;43697.99775470469467;43703.19934261482558;-5.20158791013473
8939063;43696.89726699688617;43703.47458663066209;-6.57731963378280
8939064;43692.69924762188748;43697.92000458943221;-5.22075696755094
8939065;43688.37825735776278;43694.89761647242995;-6.51935911466761
8939066;43682.70838808828557;43687.89315387456008;-5.18476578626591
8939067;43678.92276186341041;43685.47958945131541;-6.55682758790714
8939068;43676.03430514749198;43681.20954603970313;-5.17524089221023
8939069;43675.79603409169795;43682.35912830418238;-6.56309421248667
8939070;43669.98719306488056;43675.15120274288347;-5.16400967800659
8939071;43666.05507060654782;43672.62929058236477;-6.57421997581976
8939072;43663.49771113216411;43668.65615407598671;-5.15844294381779
8939073;43663.09926888249902;43669.64611734057689;-6.54684845808058
8939074;43669.11876582003606;43674.28478306616307;-5.16601724613389
8939075;43672.91709823021665;43679.48750023700995;-6.57040200679744
8939076;43679.25401754165796;43684.42256300328881;-5.16854546162950
8939077;43681.19091157856747;43687.76339886568167;-6.57248728710958
8939078;43685.09338857376133;43690.27462103062862;-5.18123245686530
8939079;43683.20207075896178;43689.76823232675088;-6.56616156779299
8939080;43690.14564753050217;43695.35990699212562;-5.21425946161978
8939081;43116.51434969153343;43023.21314262366650;93.30120706786845
8939082;nan;nan;nan
8939083;nan;nan;nan
8939084;nan;nan;nan
8939085;nan;nan;nan
8939086;nan;nan;nan
8939087;nan;nan;nan
8939088;nan;nan;nan
8939089;nan;nan;nan
8939090;nan;nan;nan
8939091;43666.18885870874510;43672.93969934682536;-6.75084063808028
8939092;43663.75697721220786;43669.00004495975736;-5.24306774754438
8939093;43663.35996198216162;43669.95147323122364;-6.59151124905958
8939094;43669.46726491647132;43674.66008127165696;-5.19281635518456
8939095;43673.11586486993474;43679.69890023209155;-6.58303536215611
8939096;43679.51607536471420;43684.71463577674876;-5.19856041203179
8939097;43681.99315205464518;43688.51997423819557;-6.52682218355405
8939098;43685.70227538026666;43690.84575752520323;-5.14348214493123
8939099;43683.65486447150761;43690.22030080710829;-6.56543633559749
8939100;43690.70142352543917;43695.87736263826810;-5.17593911282888
8939101;43692.78297687794111;43699.36091097214376;-6.57793409420101
8939102;43696.95211367581214;43702.14099620096385;-5.18888252515178
8939103;43696.39376579467353;43702.92290451064036;-6.52913871597219
8939104;43692.56983137580391;43697.73293278658821;-5.16310141078058
8939105;43687.57577169100841;43694.08899413920881;-6.51322244819785
8939106;43682.38292295863357;43687.53505735906947;-5.15213440043305
8939107;43678.57984278786171;43685.14707849778642;-6.56723570991957
8939108;43675.91199951078306;43681.07851048810699;-5.16651097732626
8939109;43675.44312596263626;43681.97632801198779;-6.53320204935801
8939110;43669.54783614621556;43674.68510234661517;-5.13726620039632
8939111;43069.79170688145678;43000.61764353069157;69.17406335076564
8939112;nan;nan;nan
8939113;nan;nan;nan
8939114;nan;nan;nan
8939115;nan;nan;nan
8939116;nan;nan;nan
8939117;nan;nan;nan
8939118;nan;nan;nan
8939119;nan;nan;nan
8939120;nan;nan;nan
8939121;43693.46419324597809;43700.19551788693934;-6.73132464096269
8939122;43697.31040613036021;43702.57491380161082;-5.26450767124925
8939123;43696.53820567773801;43703.13554426679184;-6.59733858905170
8939124;43692.31174617081706;43697.54903250000643;-5.23728632917912
8939125;43687.56470338061627;43694.12526012190938;-6.56055674129329
8939126;43683.09169183333870;43688.27000156835129;-5.17830973501615
8939127;43679.25886837327562;43685.83552697978303;-6.57665860650425
8939128;43677.01113810490642;43682.20649497945124;-5.19535687454521
8939129;43677.17205861074035;43683.68049261692067;-6.50843400618391
8939130;43670.87434114770440;43676.00818900240847;-5.13384785468733
8939131;43666.74044247851270;43673.26897189462761;-6.52852941611498
8939132;43664.14785773691256;43669.28380086471589;-5.13594312779350
8939133;43663.73160505785199;43670.29313566452765;-6.56153060667581
8939134;43670.39112377985293;43675.50250969971967;-5.11138591987933
8939135;43674.40909626708890;43680.92357753059332;-6.51448126349681
8939136;43680.28355361941794;43685.44340362209186;-5.15985000267434
8939137;43682.16772425260569;43688.73544243878132;-6.56771818617197
8939138;43685.82650818243565;43691.01069379872206;-5.18418561628448
8939139;43684.28015866148780;43690.85455562934658;-6.57439696785664
8939140;43691.51625896537735;43696.71940070104029;-5.20314173566174
8939141;43117.17804558447096;43032.86452423208539;84.31352135238228
8939142;nan;nan;nan
8939143;nan;nan;nan
8939144;nan;nan;nan
8939145;nan;nan;nan
8939146;nan;nan;nan
8939147;nan;nan;nan
8939148;nan;nan;nan
8939149;nan;nan;nan
8939150;nan;nan;nan
8939151;43666.37032590383751;43673.13766230666806;-6.76733640283467
8939152;43663.87145536456956;43669.10121564294968;-5.22976027837749
8939153;43663.54971798818588;43670.14408911172359;-6.59437112353386
8939154;43669.59748218528694;43674.80094558088604;-5.20346339560516
8939155;43673.56805124873063;43680.16330010019010;-6.59524885145459
8939156;43679.90278096617112;43685.08551571163116;-5.18273474545524
8939157;43681.70354140054405;43688.27147048049665;-6.56792907995060
8939158;43685.55001669030753;43690.73208604029787;-5.18206934998150
8939159;43683.99865468672942;43690.59545580470149;-6.59680111797020
8939160;43691.29064655403636;43696.48314171421225;-5.19249516017326
8939161;43693.71233268918877;43700.26097966985981;-6.54864698066654
8939162;43697.69239549474878;43702.84890185268159;-5.15650635793475
8939163;43696.37151674185588;43702.94387452224328;-6.57235778039366
8939164;43691.95169711876224;43697.17649570297363;-5.22479858421441
8939165;43686.67050125285459;43693.21620788441214;-6.54570663156254
8939166;43682.61476972232049;43687.72858615500445;-5.11381643268573
8939167;43678.65570083849889;43685.20166538283956;-6.54596454433707
8939168;43676.29815605601470;43681.45319194743206;-5.15503589142474
8939169;43675.80888437441899;43682.37117003639287;-6.56228566197064
8939170;43669.67938950753160;43674.82108616817277;-5.14169666064205
8939171;43070.94017911997798;43000.31337912440358;70.62679999557288
8939172;nan;nan;nan
8939173;nan;nan;nan
8939174;nan;nan;nan
8939175;nan;nan;nan
8939176;nan;nan;nan
8939177;nan;nan;nan
8939178;nan;nan;nan
8939179;nan;nan;nan
8939180;nan;nan;nan
8939181;43693.46615961909993;43700.18727067545842;-6.72111105635589
8939182;43697.07147830866597;43702.33921531193482;-5.26773700327485
8939183;43696.01304960237758;43702.63859999367560;-6.62555039129690
8939184;43691.73582688507304;43696.97532108397718;-5.23949419890001
8939185;43686.61924282871769;43693.19644613779383;-6.57720330907683
8939186;43682.04518974180974;43687.24601824696583;-5.20082850514660
8939187;43678.66557436843141;43685.23995111168188;-6.57437674325034
8939188;43676.29284263432055;43681.47617801669548;-5.18333538237039
8939189;43675.76788983441656;43682.32862250218750;-6.56073266776487
8939190;43669.76062949574407;43674.93187594084156;-5.17124644508668
8939191;43665.86062102839060;43672.41070065228996;-6.55007962389770
8939192;43663.34432988049230;43668.50178662181133;-5.15745674131407
8939193;43663.08474850728089;43669.62321557312680;-6.53846706583951
8939194;43669.92886965533398;43675.04843921485008;-5.11956955951716
8939195;43673.98595044307876;43680.51351333824277;-6.52756289516410
8939196;43679.94143195449578;43685.09310617652227;-5.15167422202866
8939197;43682.29437956336915;43688.78723626794817;-6.49285670458539
8939198;43686.16761668754043;43691.29168919454241;-5.12407250700716
8939199;43684.36156557966024;43690.93222156627598;-6.57065598661709
8939200;43691.55664568549400;43696.74974015855696;-5.19309447306189
8939201;43088.96760044714756;43024.82177021784446;64.14583022930958
8939202;nan;nan;nan
8939203;nan;nan;nan
8939204;nan;nan;nan
8939205;nan;nan;nan
8939206;nan;nan;nan
8939207;nan;nan;nan
8939208;nan;nan;nan
8939209;nan;nan;nan
8939210;nan;nan;nan
8939211;43665.66085806311457;43672.43370549899555;-6.77284743587574
8939212;43663.11416880851175;43668.33504120048019;-5.22087239196799
8939213;43662.83918062914017;43669.43404982708307;-6.59486919794283
8939214;43668.99962327811954;43674.19774993447936;-5.19812665635511
8939215;43673.29639236225194;43679.90900557501300;-6.61261321275683
8939216;43679.48512100955122;43684.67637801943056;-5.19125700987960
8939217;43681.40827183937654;43687.97691784555354;-6.56864600617352
8939218;43685.17322498936846;43690.38262036535889;-5.20939537599230
8939219;43684.07046152613475;43690.64553293360223;-6.57507140747546
8939220;43691.26380902683741;43696.47124027759128;-5.20743125076049
8939221;43693.48669940093532;43700.07309581349546;-6.58639641256122
8939222;43697.24438072787598;43702.45536211394938;-5.21098138607417
8939223;43696.14383974947123;43702.71565205795196;-6.57181230848487
8939224;43691.82891841004312;43697.02673284483171;-5.19781443479334
8939225;43686.29701338356972;43692.84189056083414;-6.54487717727037
8939226;43682.00382028508466;43687.16068693733541;-5.15686665225401
